system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,ID,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,prediction_clay_0_30cm,prediction_sand_0_30cm,prediction_silt_0_30cm,roughness,sand,silt,slope,soc,spi,.geo
000000000000000001fa,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1771,0,0,0,2,0,1,7,1,137,4.0,9.59,5.85,1.25,210,47,285,82,1.6,-19,-4,18.28,0,386,4497,-0.807206878311792,-2.683325804813045,5712,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,197,0,69,18.092936814388093,74.86637161688654,7.0406915687253715,1,516,196,0,65,0,"{""type"":""Point"",""coordinates"":[-40.512449164913974,-9.49712273755958]}"
000000000000000001fc,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,59,0,0,0,8,0,1,7,1,138,4.0,9.59,5.85,1.25,193,56,236,74,1.6,6,10,18.28,0,374,4062,-1.870735180576302,-2.0875288928124,5507,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,186,0,62,11.638129295337897,75.60044158893437,12.761429115727719,2,561,201,0,72,0,"{""type"":""Point"",""coordinates"":[-40.30709418409964,-9.06269927652867]}"
000000000000000001fd,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,832,0,0,0,0,0,1,15,4,141,4.0,9.59,5.85,1.25,214,105,231,66,1.6,-7,0,18.28,0,140,798,-0.312808661344621,-0.871551475803593,1037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,-3,172,0,64,27.45332922165822,52.08157304530769,20.465097733034092,9,560,206,3,127,0,"{""type"":""Point"",""coordinates"":[-35.837795166544524,-5.798579337092592]}"
0000000000000000022f,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,874,0,0,0,0,0,1,15,4,141,4.0,9.59,5.85,1.25,214,105,231,66,1.6,-7,0,18.28,0,140,798,-0.312808661344621,-0.871551475803593,1037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,-3,172,0,64,27.45332922165822,52.08157304530769,20.465097733034092,9,560,206,3,127,0,"{""type"":""Point"",""coordinates"":[-35.837795166544524,-5.798579337092592]}"
00000000000000000379,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,108,0,0,0,3,0,1,15,3,140,4.0,9.59,5.85,1.25,208,136,231,71,1.6,3,4,18.28,0,278,1986,-1.519825753744413,-1.067840630001356,2542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,-1,190,-1,61,15.451947487493698,68.7884328419444,15.759619670561904,7,522,244,1,83,0,"{""type"":""Point"",""coordinates"":[-37.34265259006145,-6.986510612336896]}"
000000000000000003cc,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,336,0,0,0,7,0,1,6,2,137,4.0,9.59,5.85,1.25,177,52,246,78,1.6,-31,-2,18.28,0,383,4414,-2.658878139463338,-2.316544493898463,5926,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,187,0,62,10.531897123135797,80.51010014902086,8.958002727843343,2,560,191,0,57,0,"{""type"":""Point"",""coordinates"":[-40.72615604200141,-9.414388576613947]}"
000000000000000003cd,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,337,0,0,0,8,0,1,8,0,139,5.0,9.59,5.85,1.25,146,61,213,81,1.6,32,77,18.28,0,371,4432,-4.245483274340393,-2.179933717423943,5915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,183,0,63,7.930927376944691,79.91705322262459,12.152019400430712,3,603,181,0,66,26,"{""type"":""Point"",""coordinates"":[-40.71537839475524,-9.43217593071614]}"
000000000000000003ce,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,340,0,0,0,3,0,1,13,2,137,4.0,9.59,5.85,1.25,239,51,245,86,1.6,13,24,18.28,1,363,4251,-2.587410715535739,-1.599586335192141,5527,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,1,200,0,67,14.028418619973316,70.4330364073042,15.538544972722484,5,564,187,2,69,0,"{""type"":""Point"",""coordinates"":[-40.32730283007385,-9.251346005695751]}"
000000000000000003cf,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,341,0,0,0,5,0,1,8,4,138,8.0,9.59,5.85,1.25,198,55,240,75,1.6,1,-4,18.28,2,358,4137,-0.22081310459944,-0.117115596561652,5496,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,202,-3,63,20.580653891664415,52.7543153778627,26.66503073047287,7,565,192,2,90,0,"{""type"":""Point"",""coordinates"":[-40.296851628979866,-9.137616633327614]}"
000000000000000003d0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,342,0,0,0,3,0,1,9,1,138,4.0,9.59,5.85,1.25,223,76,209,77,1.6,-1,-10,18.28,2,347,3629,-2.263362669889532,-1.925620652105262,4851,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,192,0,66,12.707128836212684,72.27222424598176,15.020646917805546,5,602,186,2,69,0,"{""type"":""Point"",""coordinates"":[-39.65141012879673,-8.629082912788434]}"
000000000000000003d1,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,343,0,0,0,1,0,1,8,2,138,4.0,9.59,5.85,1.25,222,55,190,76,1.6,-24,2,18.28,1,351,3672,-1.803526888447196,-1.329044019142566,4919,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,188,-1,66,11.994562375126579,72.94326034939476,15.062177275478644,4,618,189,1,61,0,"{""type"":""Point"",""coordinates"":[-39.71986178906818,-8.672741971202722]}"
000000000000000003d2,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,344,0,0,0,3,0,1,11,1,137,4.0,9.59,5.85,1.25,192,87,210,75,1.6,12,-11,18.28,-3,365,3617,-1.775666500612722,-1.121630632209598,4858,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,176,0,66,26.257289099738152,51.43283039369755,22.3098805065643,8,585,203,3,73,0,"{""type"":""Point"",""coordinates"":[-39.65895938688023,-8.61722616308732]}"
000000000000000003d3,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,345,0,0,0,3,0,1,11,1,137,4.0,9.59,5.85,1.25,192,87,210,75,1.6,12,-11,18.28,-3,365,3617,2.672799165658712,1.613618576309685,4858,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,176,0,66,26.257289099738152,51.43283039369755,22.3098805065643,8,585,203,3,73,0,"{""type"":""Point"",""coordinates"":[-39.65895938688023,-8.61722616308732]}"
000000000000000003d4,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,346,0,0,0,2,0,1,15,0,138,4.0,9.59,5.85,1.25,197,62,206,81,1.6,-11,-7,18.28,1,354,3792,-2.275438129734553,-1.348563550163228,4996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,183,0,69,12.797893184526279,70.55102806385317,16.65107875162056,3,604,187,1,59,0,"{""type"":""Point"",""coordinates"":[-39.79640225865058,-8.792125483706625]}"
000000000000000003d5,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,347,0,0,0,2,0,1,13,2,138,4.0,9.59,5.85,1.25,223,69,190,81,1.6,1,-2,18.28,0,356,3762,-1.150571280680997,-1.644521896469481,5037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,3,210,0,66,18.197755094394083,66.12014325369279,15.682101651913136,8,606,202,3,64,0,"{""type"":""Point"",""coordinates"":[-39.837903112155,-8.762481379903319]}"
000000000000000003d6,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,348,0,0,0,6,0,1,11,1,140,4.0,9.59,5.85,1.25,179,67,238,67,1.6,27,51,18.28,0,353,3991,-1.775070729488571,-1.635164862603513,5137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,-1,186,0,67,13.510595442116232,70.52282873246932,15.966575825414441,3,579,180,1,65,5,"{""type"":""Point"",""coordinates"":[-39.937885075975366,-8.991014767993475]}"
0000000000000000058b,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,1133,0,0,0,1,0,0,52,2,137,4.0,9.59,5.85,1.25,161,127,178,114,1.6,40,78,18.28,0,402,1016,-1.561880770362248,-1.051152522847949,5533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,167,-6,64,15.788073857644857,64.4026152241576,19.809310918197546,8,595,225,1,82,31,"{""type"":""Point"",""coordinates"":[-40.33323343447493,-6.016602623999775]}"
0000000000000000058d,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1144,0,0,0,3,0,1,3,4,131,4.0,9.59,5.85,1.25,128,210,309,62,1.6,12,-19,18.28,2,72,-1499,-0.891888274512362,-1.049682312594784,5816,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,6,209,1,57,22.734454505519587,54.008885111470164,23.25666038301025,16,430,258,6,150,0,"{""type"":""Point"",""coordinates"":[-40.61674307945302,-3.500059894376006]}"
0000000000000000058e,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,30,1145,0,0,0,2,0,1,6,4,138,4.0,9.59,5.85,1.25,145,144,233,64,1.6,3,-4,18.28,3,211,-150,-0.067500057029929,-0.193226753669495,4333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,185,0,66,25.127132023658135,50.807464615307865,24.065403361034,8,481,283,3,102,0,"{""type"":""Point"",""coordinates"":[-39.133173404365266,-4.849959097184624]}"
0000000000000000058f,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1146,0,0,0,1,0,1,19,1,142,4.0,9.59,5.85,1.25,183,115,158,73,1.6,-62,-4,18.28,0,27,-216,-1.823120756629961,-2.708883556020529,3250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,-1,174,0,60,16.940392448478843,69.10610364913485,13.953503902386297,4,749,90,1,71,0,"{""type"":""Point"",""coordinates"":[-38.05007559488747,-4.783393636658784]}"
000000000000000001fe,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1155,0,0,0,2,0,0,7,3,129,6.0,65.977425,6.6,5.34,99,15,297,57,3.81,3,-10,81.727425,-3,209,10266,0.001510794334972,-1.345957659903039,23216,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,184,0,56,26.803978146502356,57.61174722740334,15.584274626094302,11,554,146,4,131,0,"{""type"":""Point"",""coordinates"":[-58.016659268417875,-15.266731295107936]}"
00000000000000000864,1,1,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,80,0,0,0,40,0,0,5,6,131,4.0,65.977425,6.6,5.34,90,27,97,31,3.81,-3,-2,81.727425,2,166,10483,-2.576789584279775,-3.069034106760337,22749,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,135,0,44,8.053633841659144,86.44827511907243,5.498091039268417,7,851,49,2,122,0,"{""type"":""Point"",""coordinates"":[-57.549893947446314,-15.483407933496984]}"
00000000000000000236,1,1,0,0,0,1,0,0,20,0,0,0,0,0,0,0,2,0,35,0,0,0,7,0,0,2,7,123,4.0,63.92,6.392,5.17752,106,104,323,28,3.69104,-12,16,79.18056,2,173,-7750,-0.070121528148755,-1.240428784468399,26900,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,122,-2,49,25.024712322095866,62.37784596396979,12.597441713934352,7,482,191,2,135,0,"{""type"":""Point"",""coordinates"":[-61.700113070920004,2.7500569335906224]}"
