id,coord_x,coord_y,depth,clay,silt,sand
ctb0801-1593,-49.51062,-22.02326,30,16,6,78
ctb0801-1594,-49.7309,-22.19556,7.5,11,4,85
ctb0801-1594,-49.7309,-22.19556,30,20,7,73
ctb0801-1595,-49.73496,-22.19472,7.5,13,8,79
ctb0801-1595,-49.73496,-22.19472,20,19,6,75
ctb0801-1595,-49.73496,-22.19472,57.5,21,5,74
ctb0801-1597,-49.6388,-22.20963,5,24,8,68
ctb0801-1597,-49.6388,-22.20963,25,27,6,67
ctb0801-1598,-49.53028,-22.30018,5,10,7,83
ctb0801-1598,-49.53028,-22.30018,20,12,5,83
ctb0801-1598,-49.53028,-22.30018,40,20,8,72
ctb0801-1600,-49.50503,-22.19346,12.5,7,8,85
ctb0801-1600,-49.50503,-22.19346,52.5,2,7,91
ctb0801-1601,-49.56815,-22.10406,5,10,11,79
ctb0801-1601,-49.56815,-22.10406,27.5,6,11,83
ctb0804-RS-16,-52.22062,-27.61132,7.5,74,23,3
ctb0804-RS-16,-52.22062,-27.61132,37.5,80,19,1
ctb0804-RS-22,-53.37278,-28.03556,15,42,14,44
ctb0804-RS-22,-53.37278,-28.03556,40,45,14,41
ctb0804-RS-25,-52.89868,-27.82848,12.5,18,40,42
ctb0804-RS-25,-52.89868,-27.82848,36.5,23,40,37
ctb0804-RS-27,-52.60254,-27.35004,20,57,32,11
ctb0804-RS-30,-51.45583,-28.35806,10,70,24,6
ctb0804-RS-30,-51.45583,-28.35806,35,74,22,4
ctb0804-RS-35,-54.33944,-28.40361,20,62,25,13
ctb0804-RS-38,-54.98247,-27.85815,10,10,62,28
ctb0804-RS-38,-54.98247,-27.85815,65,15,41,44
ctb0804-RS-47,-50.44595,-28.65132,8.5,53,31,16
ctb0804-RS-47,-50.44595,-28.65132,28.5,59,28,13
ctb0804-RS-49,-50.86083,-28.51417,5.5,59,32,9
ctb0804-RS-49,-50.86083,-28.51417,24,63,30,7
ctb0804-RS-50,-53.68429,-29.45091,5,35,40,25
ctb0804-RS-50,-53.68429,-29.45091,20,40,37,23
ctb0804-RS-50,-53.68429,-29.45091,40,47,31,22
ctb0804-RS-6,-53.6064,-28.70783,6.5,21,9,70
ctb0804-RS-6,-53.6064,-28.70783,24,22,8,70
ctb0804-RS-78,-53.96327,-29.25951,10,23,58,19
ctb0807-P02,-43.25567,-22.91014,11.5,20,29,51
ctb0807-P02,-43.25567,-22.91014,26.5,24,31,45
ctb0807-P02,-43.25567,-22.91014,39,28,28,44
ctb0807-P05,-43.3146,-22.91035,7.5,22,19,59
ctb0807-P05,-43.3146,-22.91035,22.5,35,15,50
ctb0807-P05,-43.3146,-22.91035,46,45,12,43
ctb0807-P06,-43.29832,-22.92046,10,22,16,62
ctb0807-P06,-43.29832,-22.92046,35,43,14,43
ctb0807-P07,-43.29271,-22.92128,5.5,25,13,62
ctb0807-P07,-43.29271,-22.92128,21,29,11,60
ctb0807-P08,-43.29148,-22.91522,12.5,14,21,65
ctb0807-P08,-43.29148,-22.91522,40,16,19,65
ctb0807-P10,-43.28306,-22.92029,12.5,16,20,64
ctb0807-P10,-43.28306,-22.92029,37.5,24,19,57
ctb0807-P11,-43.27821,-22.92715,5.5,22,17,61
ctb0807-P11,-43.27821,-22.92715,24.5,31,15,54
ctb0807-P12,-43.27371,-22.94327,6,26,13,61
ctb0807-P12,-43.27371,-22.94327,20.5,31,9,60
ctb0807-P12,-43.27371,-22.94327,51.5,30,10,60
ctb0807-P13,-43.27225,-22.97148,8.5,29,12,59
ctb0807-P13,-43.27225,-22.97148,25,31,11,58
ctb0807-P14,-43.26491,-22.93809,12,31,16,53
ctb0807-P14,-43.26491,-22.93809,34.5,39,14,47
ctb0807-P15,-43.26289,-22.93398,5,28,12,60
ctb0807-P15,-43.26289,-22.93398,19.5,37,11,52
ctb0807-P16,-43.25716,-22.9586,7.5,31,11,58
ctb0807-P16,-43.25716,-22.9586,20,34,10,56
ctb0807-P16,-43.25716,-22.9586,35,37,11,52
ctb0807-P17,-43.23882,-22.94453,5,18,17,65
ctb0807-P17,-43.23882,-22.94453,19.5,20,17,63
ctb0807-P17,-43.23882,-22.94453,47.5,26,14,60
ctb0807-P18,-43.23546,-22.95173,5,13,13,74
ctb0807-P18,-43.23546,-22.95173,31.5,20,17,63
ctb0807-P19,-43.22829,-22.9337,9.5,33,15,52
ctb0807-P19,-43.22829,-22.9337,24.5,35,14,51
ctb0807-P21,-43.22216,-22.9406,6.5,29,33,38
ctb0807-P21,-43.22216,-22.9406,22,31,32,37
ctb0807-P22,-43.2138,-22.93015,10,20,31,49
ctb0807-P22,-43.2138,-22.93015,26.5,24,32,44
ctb0807-P23,-43.2129,-22.93932,10,20,37,43
ctb0807-P24,-43.20608,-22.93311,10,20,35,45
ctb0807-P24,-43.20608,-22.93311,37,25,34,41
ctb0808-GB-1,-43.50391,-22.85236,12.5,32,21,47
ctb0808-GB-1,-43.50391,-22.85236,30.5,36,19,45
ctb0808-GB-10,-43.65453,-22.8783,10,5,5,90
ctb0808-GB-10,-43.65453,-22.8783,35,11,7,82
ctb0808-GB-11,-43.68695,-22.95869,5.5,19,10,71
ctb0808-GB-11,-43.68695,-22.95869,19,32,10,58
ctb0808-GB-11,-43.68695,-22.95869,36.5,48,9,43
ctb0808-GB-12,-43.62942,-22.91063,4.5,18,17,65
ctb0808-GB-12,-43.62942,-22.91063,14,23,18,59
ctb0808-GB-12,-43.62942,-22.91063,25.5,44,23,33
ctb0808-GB-13,-43.43168,-22.89905,5,23,17,60
ctb0808-GB-13,-43.43168,-22.89905,17,23,16,61
ctb0808-GB-13,-43.43168,-22.89905,42,57,15,28
ctb0808-GB-14,-43.41089,-22.89343,7.5,16,18,66
ctb0808-GB-14,-43.41089,-22.89343,20.5,20,16,64
ctb0808-GB-14,-43.41089,-22.89343,38,39,12,49
ctb0808-GB-15,-43.46553,-22.90037,8.5,20,19,61
ctb0808-GB-15,-43.46553,-22.90037,21.5,26,16,58
ctb0808-GB-15,-43.46553,-22.90037,31.5,39,17,44
ctb0808-GB-16,-43.56306,-23.07042,8,12,15,73
ctb0808-GB-16,-43.56306,-23.07042,20,12,13,75
ctb0808-GB-16,-43.56306,-23.07042,30.5,16,17,67
ctb0808-GB-17,-43.54715,-23.05375,10,23,22,55
ctb0808-GB-17,-43.54715,-23.05375,30,43,14,43
ctb0808-GB-18,-43.50955,-23.04627,7.5,16,19,65
ctb0808-GB-18,-43.50955,-23.04627,21,19,14,67
ctb0808-GB-18,-43.50955,-23.04627,43.5,47,12,41
ctb0808-GB-19,-43.51424,-23.04741,8.5,27,25,48
ctb0808-GB-2,-43.51336,-22.82698,5,58,17,25
ctb0808-GB-2,-43.51336,-22.82698,24,67,15,18
ctb0808-GB-20,-43.31877,-22.93186,9,31,10,59
ctb0808-GB-20,-43.31877,-22.93186,24.5,37,11,52
ctb0808-GB-21,-43.38892,-22.89826,9,34,8,58
ctb0808-GB-21,-43.38892,-22.89826,27.5,44,8,48
ctb0808-GB-22,-43.32907,-22.96962,8,18,20,62
ctb0808-GB-22,-43.32907,-22.96962,25.5,27,19,54
ctb0808-GB-26,-43.3988,-22.89343,4.5,16,18,66
ctb0808-GB-26,-43.3988,-22.89343,14.5,19,17,64
ctb0808-GB-26,-43.3988,-22.89343,28.5,45,13,42
ctb0808-GB-27,-43.37522,-22.8212,7,36,7,57
ctb0808-GB-27,-43.37522,-22.8212,24,51,9,40
ctb0808-GB-28,-43.35685,-22.93619,8,33,12,55
ctb0808-GB-28,-43.35685,-22.93619,26.5,34,11,55
ctb0808-GB-29,-43.62862,-22.94715,9,26,46,28
ctb0808-GB-29,-43.62862,-22.94715,30,36,42,22
ctb0808-GB-3,-43.57297,-22.85153,10,15,14,71
ctb0808-GB-3,-43.57297,-22.85153,27.5,28,12,60
ctb0808-GB-30,-43.62932,-22.92881,11,6,21,73
ctb0808-GB-30,-43.62932,-22.92881,31,7,18,75
ctb0808-GB-31,-43.56761,-22.85664,9,8,29,63
ctb0808-GB-31,-43.56761,-22.85664,27,10,27,63
ctb0808-GB-32,-43.56898,-22.84501,12,36,42,22
ctb0808-GB-32,-43.56898,-22.84501,34,36,42,22
ctb0808-GB-33,-43.53308,-22.84476,10.5,28,30,42
ctb0808-GB-33,-43.53308,-22.84476,29.5,32,28,40
ctb0808-GB-34,-43.44805,-22.84888,11.5,11,24,65
ctb0808-GB-34,-43.44805,-22.84888,32,12,25,63
ctb0808-GB-35,-43.49008,-22.84264,17.5,9,20,71
ctb0808-GB-36,-43.59977,-22.88029,12.5,8,11,81
ctb0808-GB-36,-43.59977,-22.88029,50.5,9,10,81
ctb0808-GB-37,-43.65075,-22.87827,9.5,5,9,86
ctb0808-GB-37,-43.65075,-22.87827,32,3,9,88
ctb0808-GB-38,-43.69032,-22.9689,5,2,4,94
ctb0808-GB-38,-43.69032,-22.9689,14,2,5,93
ctb0808-GB-38,-43.69032,-22.9689,41.5,8,15,77
ctb0808-GB-39,-43.53468,-23.04768,10,2,1,97
ctb0808-GB-39,-43.53468,-23.04768,30.5,2,1,97
ctb0808-GB-4,-43.51473,-22.84644,7.5,17,18,65
ctb0808-GB-4,-43.51473,-22.84644,22.5,22,18,60
ctb0808-GB-4,-43.51473,-22.84644,37.5,39,15,46
ctb0808-GB-40,-43.37217,-22.9542,10,8,10,82
ctb0808-GB-40,-43.37217,-22.9542,27,6,7,87
ctb0808-GB-41,-43.71465,-22.89929,10,40,57,3
ctb0808-GB-41,-43.71465,-22.89929,42,74,25,1
ctb0808-GB-42,-43.72196,-22.8861,12.5,31,49,20
ctb0808-GB-42,-43.72196,-22.8861,30,30,56,14
ctb0808-GB-43,-43.66772,-22.97779,17.5,1,1,98
ctb0808-GB-44,-43.75438,-22.92387,7.5,36,54,10
ctb0808-GB-44,-43.75438,-22.92387,22.5,49,47,4
ctb0808-GB-44,-43.75438,-22.92387,64,43,48,9
ctb0808-GB-45,-43.60418,-22.99853,6.5,40,29,31
ctb0808-GB-45,-43.60418,-22.99853,26,36,15,49
ctb0808-GB-49,-43.38871,-22.9716,21,4,3,93
ctb0808-GB-5,-43.49831,-22.81823,7.5,55,26,19
ctb0808-GB-5,-43.49831,-22.81823,27,62,21,17
ctb0808-GB-50,-43.44436,-23.0098,17.5,2,0,98
ctb0808-GB-51,-43.53302,-22.86212,10,19,11,70
ctb0808-GB-51,-43.53302,-22.86212,26,35,10,55
ctb0808-GB-52,-43.63679,-22.87065,8.5,14,10,76
ctb0808-GB-52,-43.63679,-22.87065,20,28,9,63
ctb0808-GB-52,-43.63679,-22.87065,39,50,10,40
ctb0808-GB-53,-43.62914,-22.87864,12.5,4,9,87
ctb0808-GB-53,-43.62914,-22.87864,42.5,6,9,85
ctb0808-GB-55,-43.24417,-22.9991,12.5,14,21,65
ctb0808-GB-56,-43.35641,-22.97249,15,57,29,14
ctb0808-GB-57,-43.55393,-23.01995,20,22,30,48
ctb0808-GB-58,-43.46022,-22.97144,8.5,33,18,49
ctb0808-GB-58,-43.46022,-22.97144,26,46,17,37
ctb0808-GB-59,-43.52767,-22.95252,5,27,25,48
ctb0808-GB-59,-43.52767,-22.95252,15.5,31,24,45
ctb0808-GB-59,-43.52767,-22.95252,29,33,25,42
ctb0808-GB-6,-43.51464,-22.84299,7.5,17,16,67
ctb0808-GB-6,-43.51464,-22.84299,20,27,16,57
ctb0808-GB-6,-43.51464,-22.84299,36,32,15,53
ctb0808-GB-60,-43.60135,-22.95194,6,6,10,84
ctb0808-GB-60,-43.60135,-22.95194,31.5,12,17,71
ctb0808-GB-7,-43.60402,-22.86877,7.5,19,14,67
ctb0808-GB-7,-43.60402,-22.86877,22.5,35,12,53
ctb0808-GB-7,-43.60402,-22.86877,60,52,10,38
ctb0808-GB-8,-43.52205,-22.8331,6,41,32,27
ctb0808-GB-8,-43.52205,-22.8331,20,44,30,26
ctb0808-GB-8,-43.52205,-22.8331,39,65,21,14
ctb0808-GB-9,-43.55853,-22.93644,5,27,12,61
ctb0808-GB-9,-43.55853,-22.93644,25,35,10,55
ctb0808-GB54,-43.48837,-22.97381,9.5,30,31,39
ctb0808-GB54,-43.48837,-22.97381,37.5,30,31,39
ctb0809-Exame-10,-46.51667,-18.58333,10,51,30,19
ctb0809-Exame-11,-46.45,-18.48333,10,77,13,10
ctb0809-Exame-12,-46.43333,-18.38333,10,40,6,54
ctb0809-Exame-16,-47.11667,-17.9,10,67,21,12
ctb0809-Exame-17,-47.08333,-18.11667,12.5,44,40,16
ctb0809-Exame-18,-47.08333,-18.25,10,84,12,4
ctb0809-Exame-19,-47.06667,-18.61667,10,30,15,55
ctb0809-Exame-22,-46.46667,-18.56667,10,61,1,38
ctb0809-Exame-23,-46.26667,-18.53333,10,77,7,16
ctb0809-Exame-28,-46.06667,-18.95,10,36,46,18
ctb0809-Exame-30,-47.51667,-18.96667,10,80,11,9
ctb0809-Exame-37,-46.15,-19.18333,10,71,17,12
ctb0809-Exame-38,-45.96667,-19.75,10,78,15,7
ctb0809-Exame-4,-47.08333,-19.66667,60,60,18,22
ctb0809-Exame-40,-46.26667,-19.18333,10,73,19,8
ctb0809-Exame-6,-47.28333,-19.41667,10,78,13,9
ctb0811-1,-42.475,-22.59167,10,22,15,63
ctb0811-1,-42.475,-22.59167,35,52,15,33
ctb0811-10,-42.30556,-22.51389,10,24,16,60
ctb0811-10,-42.30556,-22.51389,40,29,13,58
ctb0811-101,-42.05139,-22.81667,10,11,12,77
ctb0811-102,-42.06528,-22.75833,15,36,28,36
ctb0811-103,-42.04444,-22.775,7.5,23,35,42
ctb0811-104,-42.03333,-22.80833,40,10,10,80
ctb0811-105,-42.03194,-22.85972,5,31,23,46
ctb0811-105,-42.03194,-22.85972,50,56,17,27
ctb0811-106,-42.01944,-22.81667,10,14,15,71
ctb0811-107,-42.01806,-22.86806,22.5,37,23,40
ctb0811-108,-42.01944,-22.79861,15,21,15,64
ctb0811-109,-42.01111,-22.85556,10,25,18,57
ctb0811-109,-42.01111,-22.85556,40,38,14,48
ctb0811-11,-42.29583,-22.6,10,43,11,46
ctb0811-110,-42.01111,-22.85139,8.5,25,25,50
ctb0811-110,-42.01111,-22.85139,29.5,46,14,40
ctb0811-112,-42.00139,-22.82083,12.5,12,6,82
ctb0811-112,-42.00139,-22.82083,42.5,8,8,84
ctb0811-113,-41.99167,-22.83333,15,15,16,69
ctb0811-114,-42.00972,-22.98194,12.5,18,24,58
ctb0811-114,-42.00972,-22.98194,42.5,29,23,48
ctb0811-116,-41.99167,-22.87778,15,13,22,65
ctb0811-117,-41.97083,-22.78194,5,18,8,74
ctb0811-117,-41.97083,-22.78194,40,25,4,71
ctb0811-118,-41.95694,-22.75694,5,28,8,64
ctb0811-118,-41.95694,-22.75694,40,30,5,65
ctb0811-119,-41.9375,-22.80694,10,18,13,69
ctb0811-12,-42.28472,-22.55111,5,30,12,58
ctb0811-12,-42.28472,-22.55111,13,41,8,51
ctb0811-12,-42.28472,-22.55111,25.5,43,8,49
ctb0811-120,-41.90844,-22.76583,10,21,7,72
ctb0811-120,-41.90844,-22.76583,30,25,6,69
ctb0811-121,-41.89722,-22.76806,7.5,39,9,52
ctb0811-14,-42.48472,-22.66944,5,45,15,40
ctb0811-15,-42.475,-22.70139,15,10,19,71
ctb0811-16,-42.45278,-22.70972,7.5,36,9,55
ctb0811-17,-42.41,-22.66667,6,18,43,39
ctb0811-17,-42.41,-22.66667,15,24,3,73
ctb0811-17,-42.41,-22.66667,25.5,30,9,61
ctb0811-18,-42.39861,-22.72361,15,25,19,56
ctb0811-18,-42.39861,-22.72361,55,30,15,55
ctb0811-19,-42.39583,-22.63611,5,43,10,47
ctb0811-2,-42.47583,-22.60722,8.5,18,12,70
ctb0811-2,-42.47583,-22.60722,23,22,13,65
ctb0811-2,-42.47583,-22.60722,42.5,34,12,54
ctb0811-20,-42.34583,-22.71667,15,35,28,37
ctb0811-21,-42.3,-22.64444,10,28,14,58
ctb0811-22,-42.28889,-22.725,15,16,11,73
ctb0811-22,-42.28889,-22.725,45,16,11,73
ctb0811-23,-42.26389,-22.69722,6,18,10,72
ctb0811-23,-42.26389,-22.69722,20.5,28,9,63
ctb0811-23,-42.26389,-22.69722,44,36,10,54
ctb0811-24,-42.23611,-22.52917,15,15,18,67
ctb0811-24,-42.23611,-22.52917,65,6,9,85
ctb0811-25,-42.21806,-22.50139,5,43,17,40
ctb0811-26,-42.20806,-22.54389,5,60,40,0
ctb0811-26,-42.20806,-22.54389,18,67,28,5
ctb0811-26,-42.20806,-22.54389,48,64,21,15
ctb0811-27,-42.2,-22.55694,15,25,42,33
ctb0811-27,-42.2,-22.55694,60,69,29,2
ctb0811-28,-42.2,-22.57639,10,43,46,11
ctb0811-28,-42.2,-22.57639,35,40,41,19
ctb0811-29,-42.1375,-22.54722,10,68,30,2
ctb0811-29,-42.1375,-22.54722,40,76,22,2
ctb0811-3,-42.47222,-22.53611,4,27,26,47
ctb0811-3,-42.47222,-22.53611,29,22,19,59
ctb0811-30,-42.12917,-22.51111,5,50,15,35
ctb0811-31,-42.12222,-22.58889,15,58,37,5
ctb0811-31,-42.12222,-22.58889,50,67,30,3
ctb0811-32,-42.07778,-22.58333,25,14,36,50
ctb0811-33,-42.07361,-22.53472,15,54,42,4
ctb0811-33,-42.07361,-22.53472,45,74,24,2
ctb0811-34,-42.05111,-22.53472,7.5,51,40,9
ctb0811-34,-42.05111,-22.53472,22.5,71,28,1
ctb0811-34,-42.05111,-22.53472,40,93,6,1
ctb0811-35,-42.05833,-22.51667,15,60,36,4
ctb0811-35,-42.05833,-22.51667,45,60,38,2
ctb0811-36,-42.03333,-22.59167,7.5,46,40,14
ctb0811-36,-42.03333,-22.59167,45,74,23,3
ctb0811-37,-42.02917,-22.52222,6,31,24,45
ctb0811-37,-42.02917,-22.52222,22,45,15,40
ctb0811-38,-42.04583,-22.575,15,59,38,3
ctb0811-38,-42.04583,-22.575,45,24,22,54
ctb0811-39,-42.00972,-22.56944,15,16,16,68
ctb0811-39,-42.00972,-22.56944,45,20,7,73
ctb0811-4,-42.43611,-22.6,10,35,31,34
ctb0811-4,-42.43611,-22.6,40,22,22,56
ctb0811-40,-42.00139,-22.55139,7.5,47,29,24
ctb0811-41,-42.22778,-22.5625,20,15,13,72
ctb0811-42,-42.225,-22.73056,5,22,12,66
ctb0811-43,-42.22083,-22.70278,7.5,24,23,53
ctb0811-44,-42.19583,-22.66667,15,11,9,80
ctb0811-45,-42.14167,-22.65694,10,26,11,63
ctb0811-46,-42.11667,-22.64167,15,30,31,39
ctb0811-46,-42.11667,-22.64167,50,31,20,49
ctb0811-47,-42.11111,-22.71667,20,26,54,20
ctb0811-48,-42.09167,-22.68194,10,12,10,78
ctb0811-48,-42.09167,-22.68194,32.5,26,11,63
ctb0811-49,-42.08889,-22.70278,5,29,22,49
ctb0811-49,-42.08889,-22.70278,30,49,26,25
ctb0811-5,-42.40917,-22.53667,4.5,29,42,29
ctb0811-5,-42.40917,-22.53667,18,27,33,40
ctb0811-5,-42.40917,-22.53667,33,12,24,64
ctb0811-50,-42.08611,-22.66667,10,16,8,76
ctb0811-50,-42.08611,-22.66667,30,20,12,68
ctb0811-51,-42.07917,-22.63472,7.5,35,15,50
ctb0811-52,-42.07639,-22.6625,10,12,18,70
ctb0811-52,-42.07639,-22.6625,45,19,16,65
ctb0811-53,-42.06944,-22.68194,5,4,3,93
ctb0811-53,-42.06944,-22.68194,30,3,0,97
ctb0811-54,-42.0625,-22.67361,7.5,34,14,52
ctb0811-54,-42.0625,-22.67361,27.5,44,12,44
ctb0811-55,-42.05833,-22.65972,10,22,11,67
ctb0811-55,-42.05833,-22.65972,35,38,10,52
ctb0811-56,-42.05556,-22.68056,12.5,63,33,4
ctb0811-56,-42.05556,-22.68056,32.5,86,12,2
ctb0811-57,-42.05556,-22.73611,12.5,12,9,79
ctb0811-57,-42.05556,-22.73611,35,20,11,69
ctb0811-58,-42.03806,-22.73056,12.5,68,29,3
ctb0811-58,-42.03806,-22.73056,35,78,20,2
ctb0811-59,-42.03889,-22.65694,9,60,34,6
ctb0811-59,-42.03889,-22.65694,29,80,17,3
ctb0811-6,-42.39583,-22.50972,10,27,35,38
ctb0811-6,-42.39583,-22.50972,30,12,19,69
ctb0811-60,-42.02778,-22.72778,10,46,14,40
ctb0811-61,-42.025,-22.68611,10,46,31,23
ctb0811-61,-42.025,-22.68611,30,48,15,37
ctb0811-62,-42.03889,-22.68333,2.5,3,3,94
ctb0811-62,-42.03889,-22.68333,22.5,2,1,97
ctb0811-63,-42.01667,-22.71389,10,49,20,31
ctb0811-64,-42.01528,-22.74583,5,46,44,10
ctb0811-64,-42.01528,-22.74583,40,54,21,25
ctb0811-65,-42.00833,-22.72778,10,72,25,3
ctb0811-65,-42.00833,-22.72778,45,81,17,2
ctb0811-66,-41.99722,-22.58333,15,34,16,50
ctb0811-66,-41.99722,-22.58333,40,25,1,74
ctb0811-68,-41.98333,-22.55,15,19,38,43
ctb0811-68,-41.98333,-22.55,50,53,37,10
ctb0811-69,-41.96944,-22.53333,10,53,45,2
ctb0811-69,-41.96944,-22.53333,40,68,30,2
ctb0811-7,-42.37917,-22.62083,10,38,11,51
ctb0811-70,-42.49722,-22.82778,5,32,14,54
ctb0811-71,-42.46944,-22.80694,7.5,18,20,62
ctb0811-72,-42.4125,-22.87778,5,37,30,33
ctb0811-72,-42.4125,-22.87778,30,53,22,25
ctb0811-73,-42.41111,-22.80833,7.5,20,2,78
ctb0811-73,-42.41111,-22.80833,26.5,20,10,70
ctb0811-74,-42.4,-22.8875,12.5,30,7,63
ctb0811-74,-42.4,-22.8875,47.5,45,5,50
ctb0811-75,-42.375,-22.82083,15,23,10,67
ctb0811-77,-42.33333,-22.775,15,10,9,81
ctb0811-78,-42.32917,-22.84167,15,12,13,75
ctb0811-78,-42.32917,-22.84167,40,32,20,48
ctb0811-79,-42.3125,-22.84028,6.5,6,8,86
ctb0811-79,-42.3125,-22.84028,18.5,6,10,84
ctb0811-79,-42.3125,-22.84028,32.5,41,8,51
ctb0811-81,-42.27222,-22.81528,15,17,25,58
ctb0811-81,-42.27222,-22.81528,45,39,15,46
ctb0811-82,-42.26389,-22.75833,20,9,8,83
ctb0811-83,-42.23889,-22.93889,5.5,2,7,91
ctb0811-83,-42.23889,-22.93889,34.5,2,7,91
ctb0811-84,-42.22778,-22.83056,25,9,9,82
ctb0811-85,-42.225,-22.83333,7.5,8,10,82
ctb0811-85,-42.225,-22.83333,25,8,9,83
ctb0811-86,-42.19167,-22.84722,7.5,17,13,70
ctb0811-86,-42.19167,-22.84722,37.5,69,11,20
ctb0811-87,-42.1875,-22.83889,15,10,12,78
ctb0811-87,-42.1875,-22.83889,47.5,38,7,55
